6955.69,825.058,1134.87,0.00193453,0.0010815,-0.000223651
6956.18,825.548,1134.88,0.00243736,0.000972706,-0.000222236
6956.67,826.038,1134.88,0.00288869,0.000871096,-0.000207552
6957.16,826.527,1134.88,0.00329212,0.00077705,-0.000192101
6957.65,827.017,1134.88,0.00365084,0.0006884,-0.00018108
6958.14,827.506,1134.88,0.00396686,0.000602666,-0.000175129
6958.63,827.996,1134.88,0.00424153,0.000519492,-0.000169902
6959.12,828.485,1134.89,0.00447606,0.000438674,-0.000165087
6959.61,828.975,1134.89,0.00467169,0.000360552,-0.000159579
6960.1,829.464,1134.89,0.00482996,0.000286065,-0.000152159
6960.59,829.954,1134.89,0.00495148,0.000210394,-0.000154578
6961.08,830.443,1134.9,0.00503573,0.000133829,-0.000156404
6961.57,830.933,1134.9,0.00508305,5.94623e-05,-0.000151914
6962.06,831.423,1134.9,0.0050955,-8.57042e-06,-0.000138977
6962.55,831.912,1134.9,0.00507423,-7.83596e-05,-0.000142565
6963.04,832.402,1134.91,0.00501851,-0.000149288,-0.000144892
6963.53,832.891,1134.91,0.004929,-0.000216401,-0.000137097
6964.02,833.381,1134.91,0.00480909,-0.000273513,-0.000116669
6964.51,833.87,1134.91,0.00466103,-0.000331373,-0.000118196
6964.99,834.36,1134.91,0.00448457,-0.000389592,-0.000118931
6965.48,834.849,1134.92,0.00428092,-0.000442422,-0.000107921
6965.97,835.339,1134.92,0.00405447,-0.000482762,-8.24069e-05
6966.46,835.828,1134.92,0.00380825,-0.000523214,-8.26344e-05
6966.95,836.318,1134.92,0.00354217,-0.000563854,-8.30181e-05
6967.44,836.807,1134.92,0.0032576,-0.000598803,-7.13955e-05
6967.93,837.297,1134.93,0.0029591,-0.00062074,-4.48112e-05
6968.42,837.786,1134.93,0.00264978,-0.000642985,-4.54421e-05
6968.91,838.276,1134.93,0.0023294,-0.000665942,-4.68961e-05
6969.4,838.765,1134.93,0.001999,-0.000683913,-3.67118e-05
6969.89,839.255,1134.93,0.00166278,-0.000689743,-1.19081e-05
6970.38,839.744,1134.93,0.00132351,-0.000696328,-1.34529e-05
6970.87,840.234,1134.93,0.000980714,-0.000704178,-1.60358e-05
6971.36,840.724,1134.93,0.000635059,-0.000707996,-7.79955e-06
6971.85,841.213,1134.93,0.000290148,-0.000701134,1.40179e-05
6972.34,841.703,1134.93,-5.17264e-05,-0.00069559,1.13242e-05
6972.83,842.192,1134.93,-0.000391265,-0.00069159,8.1699e-06
6973.32,842.682,1134.93,-0.00072799,-0.000684092,1.53162e-05
6973.81,843.171,1134.93,-0.00105874,-0.000667202,3.45029e-05
6974.3,843.661,1134.93,-0.0013814,-0.000650995,3.31056e-05
6974.79,844.15,1134.93,-0.00169641,-0.000635967,3.06991e-05
6975.27,844.64,1134.93,-0.00200346,-0.000618491,3.56976e-05
6975.78,845.147,1134.93,-0.00231051,-0.000593374,4.95661e-05
6976.29,845.653,1134.93,-0.00260496,-0.000568763,4.85679e-05
6976.8,846.16,1134.93,-0.0028872,-0.000545198,4.65037e-05
6977.3,846.667,1134.92,-0.00315711,-0.000520063,4.96012e-05
6977.81,847.173,1134.92,-0.00341306,-0.000490119,5.90915e-05
6978.32,847.68,1134.92,-0.00365393,-0.000460562,5.83275e-05
6978.82,848.187,1134.92,-0.00388005,-0.000431889,5.65822e-05
6979.33,848.694,1134.92,-0.00409147,-0.000402532,5.79335e-05
6979.84,849.2,1134.91,-0.00428734,-0.00037056,6.30953e-05
6980.34,849.707,1134.91,-0.0044671,-0.000338888,6.25015e-05
6980.85,850.214,1134.91,-0.00463098,-0.00030795,6.10524e-05
6981.36,850.721,1134.91,-0.00477923,-0.000277149,6.07833e-05
6981.86,851.227,1134.91,-0.00491172,-0.000245761,6.19417e-05
6982.37,851.734,1134.9,-0.00502837,-0.000214631,6.14315e-05
6982.88,852.241,1134.9,-0.00512939,-0.000184105,6.02413e-05
6983.38,852.748,1134.9,-0.00521516,-0.00015441,5.85998e-05
6983.89,853.254,1134.89,-0.00528617,-0.000125851,5.63595e-05
6984.4,853.761,1134.89,-0.00534277,-9.75232e-05,5.59031e-05
6984.9,854.268,1134.89,-0.00538513,-6.96656e-05,5.49748e-05
6985.41,854.774,1134.89,-0.00541371,-4.31528e-05,5.2321e-05
6985.92,855.281,1134.88,-0.00542948,-1.90909e-05,4.74843e-05
6986.42,855.788,1134.88,-0.00543311,4.77431e-06,4.70963e-05
6986.93,856.295,1134.88,-0.00542473,2.83108e-05,4.64475e-05
6987.44,856.801,1134.88,-0.00540484,5.01913e-05,4.31798e-05
6987.94,857.308,1134.87,-0.0053747,6.87472e-05,3.66186e-05
6988.45,857.815,1134.87,-0.00533519,8.7197e-05,3.64094e-05
6988.96,858.322,1134.87,-0.00528636,0.000105514,3.6148e-05
6989.46,858.828,1134.86,-0.0052287,0.000122096,3.27221e-05
6989.97,859.335,1134.86,-0.00516358,0.000134923,2.53132e-05
6990.48,859.842,1134.86,-0.0050919,0.000147975,2.57584e-05
6990.98,860.348,1134.86,-0.00501353,0.000161342,2.63791e-05
6991.49,860.855,1134.85,-0.00492876,0.000173234,2.34667e-05
6992,861.362,1134.85,-0.00483891,0.000181368,1.60527e-05
6992.5,861.869,1134.85,-0.00474475,0.000190286,1.75993e-05
6993.01,862.375,1134.85,-0.00464583,0.000200125,1.94164e-05
6993.52,862.882,1134.84,-0.0045422,0.000208897,1.73113e-05
6994.02,863.389,1134.84,-0.00443504,0.000214058,1.01834e-05
6994.53,863.896,1134.84,-0.00432494,0.000220473,1.26601e-05
6995.04,864.402,1134.84,-0.00421125,0.000228248,1.53433e-05
6995.54,864.909,1134.84,-0.00409383,0.0002352,1.37203e-05
6996.05,865.416,1134.83,-0.00397379,0.000238559,6.6281e-06
6996.56,865.922,1134.83,-0.0038517,0.000243316,9.38806e-06
6997.06,866.429,1134.83,-0.00372683,0.00024953,1.22622e-05
6997.57,866.936,1134.83,-0.00359902,0.000254908,1.0614e-05
6998.08,867.443,1134.83,-0.00346943,0.000256576,3.29148e-06
6998.58,867.949,1134.82,-0.00333868,0.000259495,5.7592e-06
6999.09,868.456,1134.82,-0.00320611,0.000263715,8.32906e-06
6999.6,868.963,1134.82,-0.00307165,0.000266973,6.42957e-06
7000.1,869.47,1134.82,-0.0029365,0.000266451,-1.03182e-06
7000.61,869.976,1134.82,-0.00280136,0.000266925,9.36464e-07
7001.12,870.483,1134.82,-0.00266571,0.000268483,3.07448e-06
7001.63,870.99,1134.82,-0.00252952,0.000269013,1.04618e-06
7002.13,871.496,1134.81,-0.00239399,0.000265895,-6.15274e-06
7002.64,872.003,1134.81,-0.00225985,0.000263533,-4.66128e-06
7003.15,872.51,1134.81,-0.00212668,0.000262073,-2.88198e-06
7003.65,873.017,1134.81,-0.00199449,0.000259669,-4.7441e-06
7004.16,873.523,1134.81,-0.00186434,0.000254007,-1.11725e-05
7004.67,874.03,1134.81,-0.0017369,0.000248982,-9.9167e-06
7005.17,874.537,1134.81,-0.00161181,0.000244752,-8.34778e-06
7005.68,875.044,1134.81,-0.00148905,0.000239733,-9.90519e-06
7006.18,875.548,1134.81,-0.00137018,0.000231988,-1.53666e-05
7006.69,876.052,1134.81,-0.00125508,0.000224764,-1.43336e-05
7007.19,876.556,1134.81,-0.00114345,0.000218224,-1.29765e-05
7007.69,877.06,1134.81,-0.00103526,0.000211108,-1.41206e-05
7008.2,877.564,1134.8,-0.0009312,0.000201851,-1.83659e-05
7008.7,878.068,1134.8,-0.000831696,0.000193015,-1.7532e-05
7009.21,878.572,1134.8,-0.000736498,0.000184759,-1.63815e-05
7009.71,879.076,1134.8,-0.00064555,0.000176156,-1.70701e-05
7010.21,879.58,1134.8,-0.000559313,0.000166059,-2.00333e-05
7010.72,880.083,1134.8,-0.00047808,0.000156298,-1.93687e-05
7011.22,880.587,1134.8,-0.000401647,0.000147017,-1.84144e-05
7011.73,881.091,1134.8,-0.000329921,0.000137615,-1.86548e-05
7012.23,881.595,1134.8,-0.00026315,0.000127351,-2.03662e-05
7012.73,882.099,1134.8,-0.000201486,0.000117352,-1.98403e-05
7013.24,882.603,1134.8,-0.000144764,0.000107743,-1.90654e-05
7013.74,883.107,1134.8,-9.28622e-05,9.82197e-05,-1.88956e-05
7014.25,883.611,1134.8,-4.58323e-05,8.84104e-05,-1.94632e-05
7014.75,884.115,1134.8,-3.69312e-06,7.88118e-05,-1.90452e-05
7015.25,884.619,1134.8,3.36867e-05,6.95238e-05,-1.8429e-05
7015.76,885.123,1134.8,6.6451e-05,6.04956e-05,-1.79135e-05
7016.26,885.627,1134.8,9.47165e-05,5.16713e-05,-1.75088e-05
7016.77,886.131,1134.8,0.000118577,4.30157e-05,-1.7174e-05
7017.27,886.635,1134.8,0.000138136,3.46001e-05,-1.6698e-05
7017.77,887.139,1134.8,0.000153552,2.65752e-05,-1.59228e-05
7018.28,887.643,1134.8,0.000165071,1.91352e-05,-1.47622e-05
7018.78,888.147,1134.8,0.000172908,1.19668e-05,-1.42233e-05
7019.29,888.651,1134.8,0.000177219,5.13841e-06,-1.35486e-05
7019.79,889.155,1134.8,0.000178238,-1.09269e-06,-1.23635e-05
7020.29,889.659,1134.8,0.000176344,-6.42153e-06,-1.05733e-05
7020.8,890.163,1134.8,0.000172036,-1.06774e-05,-8.44431e-06
7021.3,890.667,1134.8,0.000165888,-1.37183e-05,-6.03363e-06
7021.81,891.171,1134.8,0.00015853,-1.54813e-05,-3.49815e-06
7022.31,891.675,1134.8,0.000150597,-1.6001e-05,-1.03126e-06
7022.81,892.179,1134.8,0.000143046,-1.39613e-05,4.04713e-06
7023.32,892.683,1134.8,0.000137189,-9.28018e-06,9.28818e-06
7023.82,893.187,1134.8,0.000134194,-2.6061e-06,1.32425e-05
7024.33,893.691,1134.8,0.000134816,5.07369e-06,1.5238e-05
7024.83,894.195,1134.8,0.000140278,1.66008e-05,2.28716e-05
7025.33,894.699,1134.8,0.000152481,3.18257e-05,3.02087e-05
7025.84,895.203,1134.8,0.000172849,4.90003e-05,3.40774e-05
7026.34,895.707,1134.8,0.000201778,6.57996e-05,3.33327e-05
7026.85,896.211,1134.8,0.00024024,8.68305e-05,4.17287e-05
7027.35,896.715,1134.8,0.000290275,0.000111726,4.93967e-05
7027.85,897.219,1134.8,0.000353103,0.000137595,5.13277e-05
7028.36,897.723,1134.8,0.000428289,0.00016077,4.59831e-05
7028.86,898.227,1134.8,0.000516109,0.000187729,5.34926e-05
7029.37,898.731,1134.8,0.000618365,0.000218058,6.01772e-05
7029.87,899.235,1134.81,0.000735795,0.000247944,5.92982e-05
7030.37,899.739,1134.81,0.000866978,0.000272634,4.899e-05
7030.88,900.243,1134.81,0.00101137,0.000300345,5.49825e-05
7031.38,900.747,1134.81,0.0011704,0.000330776,6.03803e-05
7031.89,901.251,1134.81,0.00134435,0.000359506,5.70058e-05
7032.39,901.755,1134.81,0.00153097,0.000381042,4.27313e-05
7032.89,902.259,1134.81,0.00172897,0.000404719,4.69782e-05
7033.4,902.763,1134.81,0.00193946,0.000430554,5.12615e-05
7033.9,903.267,1134.81,0.00216237,0.000454027,4.65744e-05
7034.41,903.771,1134.81,0.00239505,0.000469332,3.03692e-05
7034.91,904.275,1134.81,0.00263591,0.000486509,3.40817e-05
7035.41,904.779,1134.81,0.00288593,0.000505641,3.79619e-05
7035.92,905.283,1134.82,0.00314487,0.00052193,3.23192e-05
7036.41,905.778,1134.82,0.00340488,0.00052915,1.45932e-05
7036.91,906.272,1134.82,0.00366883,0.000537866,1.76181e-05
7037.4,906.767,1134.82,0.00393751,0.000548262,2.10133e-05
7037.9,907.262,1134.82,0.00421063,0.000555785,1.5205e-05
7038.39,907.757,1134.83,0.00448536,0.00055477,-2.05064e-06
7038.89,908.251,1134.83,0.00475988,0.00055494,3.43063e-07
7039.38,908.746,1134.83,0.00503484,0.000556587,3.32829e-06
7039.88,909.241,1134.83,0.00530998,0.000555608,-1.97817e-06
7040.37,909.736,1134.84,0.00558271,0.000546902,-1.75965e-05
7040.87,910.23,1134.84,0.00585138,0.000539147,-1.56735e-05
7041.36,910.725,1134.84,0.00611654,0.000532703,-1.30238e-05
7041.86,911.22,1134.84,0.00637797,0.000524086,-1.74177e-05
7042.35,911.715,1134.85,0.00663352,0.000508964,-3.05638e-05
7042.84,912.209,1134.85,0.00688179,0.000494608,-2.90162e-05
7043.34,912.704,1134.85,0.00712324,0.000481405,-2.66837e-05
7043.83,913.199,1134.86,0.00735776,0.000466598,-2.99285e-05
7044.33,913.694,1134.86,0.00758371,0.000446761,-4.0093e-05
7044.82,914.188,1134.87,0.00779999,0.000427539,-3.88506e-05
7045.32,914.683,1134.87,0.00800702,0.000409317,-3.68296e-05
7045.81,915.178,1134.87,0.00820478,0.000390107,-3.88269e-05
7046.31,915.673,1134.88,0.00839219,0.000367448,-4.57973e-05
7046.8,916.167,1134.88,0.0085685,0.000345284,-4.47969e-05
7047.3,916.662,1134.89,0.00873407,0.00032397,-4.30784e-05
7047.79,917.157,1134.89,0.00888899,0.000302277,-4.38464e-05
7048.29,917.652,1134.89,0.00903271,0.000278687,-4.7678e-05
7048.78,918.146,1134.9,0.00916526,0.000257111,-4.36099e-05
7049.28,918.641,1134.9,0.00928778,0.000238163,-3.82968e-05
7049.77,919.136,1134.91,0.00940133,0.000220853,-3.49863e-05
7050.27,919.631,1134.91,0.00950636,0.000203717,-3.46346e-05
7050.76,920.125,1134.92,0.00960581,0.000198269,-1.10098e-05
7051.26,920.62,1134.92,0.00970587,0.000206239,1.61085e-05
7051.75,921.115,1134.93,0.00981228,0.000223895,3.56852e-05
7052.25,921.61,1134.93,0.00992833,0.000245225,4.31116e-05
7052.74,922.104,1134.94,0.0100622,0.000295748,0.000102115
7053.24,922.599,1134.94,0.0102285,0.000376652,0.000163521
7053.73,923.094,1134.95,0.0104394,0.00047592,0.000200636
7054.22,923.589,1134.95,0.0106998,0.000576474,0.000203236
7054.72,924.083,1134.96,0.0110207,0.00072098,0.000292072
7055.21,924.578,1134.96,0.0114237,0.000908021,0.000378043
7055.71,925.073,1134.97,0.0119237,0.00111329,0.000414873
7056.2,925.568,1134.98,0.0125219,0.00130481,0.000387097
7056.7,926.062,1134.98,0.0132267,0.00154413,0.000483728
7057.19,926.557,1134.99,0.0140608,0.00182743,0.000572594
7057.69,927.052,1135,0.0150368,0.00211808,0.000587467
7058.18,927.546,1135,0.016147,0.0023698,0.000508781
7058.68,928.041,1135.01,0.0173921,0.00266352,0.000593692
7059.17,928.536,1135.02,0.0187919,0.00299498,0.000669981
7059.67,929.03,1135.03,0.0203536,0.00331823,0.000653391
7060.16,929.525,1135.04,0.0220589,0.00357601,0.000521112
7060.66,930.02,1135.05,0.0238998,0.00386669,0.000587639
7061.15,930.514,1135.06,0.025892,0.00418749,0.000648522
7061.65,931.009,1135.08,0.0280376,0.00448684,0.000605176
7062.14,931.503,1135.09,0.0303095,0.00470058,0.000432254
7062.63,931.997,1135.11,0.0326936,0.00494078,0.000485768
7063.13,932.492,1135.12,0.0352028,0.00520606,0.000536473
7063.62,932.986,1135.14,0.0378358,0.00544135,0.000475864
7064.12,933.48,1135.16,0.0405594,0.00557902,0.000278646
7064.61,933.974,1135.18,0.0433563,0.00573712,0.00031997
7065.11,934.467,1135.2,0.0462366,0.0059166,0.000363239
7065.6,934.961,1135.23,0.0491976,0.006064,0.000298373
7066.1,935.459,1135.25,0.052232,0.00611386,0.000100217
7066.6,935.956,1135.28,0.0552955,0.00618052,0.000133936
7067.1,936.454,1135.31,0.0583971,0.00626648,0.000172658
7067.59,936.951,1135.34,0.0615337,0.00632133,0.000110264
7068.09,937.449,1135.37,0.0646781,0.00628249,-7.76671e-05
7068.59,937.947,1135.4,0.0678066,0.00625729,-5.03146e-05
7069.09,938.445,1135.44,0.0709269,0.00624914,-1.61449e-05
7069.59,938.943,1135.47,0.0740361,0.00621318,-7.1887e-05
7070.09,939.441,1135.51,0.0771096,0.00609365,-0.00023914
7070.59,939.939,1135.55,0.0801261,0.00598481,-0.000217752
7071.09,940.437,1135.59,0.083092,0.00589068,-0.000188291
7071.59,940.934,1135.63,0.0860051,0.0057738,-0.000233843
7072.09,941.432,1135.68,0.0888445,0.00558762,-0.000372359
7072.59,941.93,1135.72,0.0915929,0.00540976,-0.000355725
7073.09,942.428,1135.77,0.0942556,0.00524457,-0.000330382
7073.59,942.925,1135.82,0.0968317,0.00506305,-0.000363058
7074.09,943.423,1135.87,0.0993047,0.00482921,-0.000467607
7074.59,943.92,1135.92,0.101662,0.00460202,-0.000454287
7075.09,944.418,1135.97,0.103909,0.0043858,-0.000432373
7075.59,944.915,1136.02,0.106046,0.00416028,-0.000450985
7076.09,945.412,1136.07,0.108061,0.00390039,-0.000519736
7076.59,945.909,1136.13,0.109948,0.00364598,-0.000508749
7077.09,946.406,1136.18,0.11171,0.00340096,-0.000489985
7077.59,946.903,1136.24,0.113348,0.00315342,-0.000495035
7078.09,947.4,1136.3,0.114859,0.00288874,-0.000529412
7078.59,947.896,1136.35,0.116238,0.00263037,-0.000516757
7079.09,948.393,1136.41,0.117491,0.00238192,-0.000496937
7079.59,948.889,1136.47,0.118621,0.00213847,-0.000486947
7080.09,949.386,1136.53,0.119629,0.00189384,-0.000489392
7080.59,949.882,1136.59,0.120519,0.00166554,-0.000456742
7081.09,950.378,1136.65,0.121299,0.00145768,-0.000415843
7081.59,950.874,1136.71,0.12198,0.00126794,-0.000379592
7082.09,951.37,1136.77,0.12257,0.0010921,-0.00035185
7082.59,951.866,1136.83,0.123081,0.000951642,-0.00028105
7083.09,952.362,1136.89,0.123531,0.000849413,-0.000204556
7083.59,952.858,1136.96,0.123938,0.000778143,-0.000142607
7084.09,953.354,1137.02,0.124314,0.000726542,-0.000103264
7084.59,953.85,1137.08,0.124677,0.000727005,9.25666e-07
7085.09,954.346,1137.14,0.125053,0.000778818,0.000103688
7085.58,954.841,1137.2,0.125463,0.000863679,0.000169825
7086.08,955.337,1137.27,0.125918,0.000956927,0.000186618
7086.58,955.833,1137.33,0.126434,0.00110727,0.00030088
7087.08,956.328,1137.39,0.127038,0.0013106,0.000406928
7087.58,956.824,1137.46,0.127749,0.00153589,0.000450876
7088.08,957.32,1137.52,0.128568,0.00174365,0.000415829
7088.58,957.815,1137.58,0.129504,0.00200264,0.000518362
7089.08,958.311,1137.65,0.130581,0.00230759,0.000610348
7089.58,958.806,1137.71,0.131811,0.00261658,0.000618431
7090.08,959.301,1137.78,0.133183,0.00287728,0.000521888
7090.58,959.796,1137.85,0.134696,0.00317898,0.00060396
7091.08,960.291,1137.92,0.136369,0.00351748,0.000677647
7091.58,960.786,1137.98,0.138207,0.00384314,0.000651944
7092.08,961.281,1138.05,0.140189,0.00409414,0.000502684
7092.58,961.775,1138.12,0.142303,0.0043739,0.000560313
7093.08,962.269,1138.19,0.144565,0.00468226,0.000617567
7093.58,962.763,1138.27,0.146974,0.00496804,0.000572386
7094.08,963.257,1138.34,0.149502,0.00516483,0.000394471
7094.58,963.75,1138.42,0.152135,0.005387,0.00044533
7095.07,964.243,1138.49,0.154885,0.00563477,0.00049663
7095.57,964.736,1138.57,0.157751,0.00585173,0.000434923
7096.06,965.217,1138.65,0.160628,0.00596339,0.000229409
7096.55,965.698,1138.73,0.163565,0.00609507,0.000270492
7097.04,966.178,1138.81,0.166572,0.00624811,0.000314335
7097.52,966.659,1138.89,0.169644,0.00636808,0.000246488
7098.01,967.139,1138.97,0.172755,0.00638763,4.02779e-05
7098.5,967.62,1139.05,0.175879,0.00642286,7.24058e-05
7098.99,968.1,1139.14,0.179025,0.00647663,0.000110434
7099.47,968.579,1139.23,0.18219,0.00649897,4.60177e-05
7099.96,969.06,1139.32,0.185346,0.00642785,-0.00014545
7100.45,969.539,1139.41,0.188471,0.00636935,-0.000119607
7100.94,970.019,1139.5,0.191571,0.00632733,-8.58447e-05
7101.43,970.498,1139.59,0.194644,0.00625836,-0.000141059
7101.92,970.978,1139.69,0.197667,0.00610838,-0.000306667
7102.4,971.457,1139.79,0.200618,0.00596862,-0.000285764
7102.89,971.936,1139.88,0.203505,0.00584345,-0.000255931
7103.38,972.414,1139.98,0.206326,0.0056974,-0.000298661
7103.87,972.893,1140.08,0.20906,0.00548636,-0.000431381
7104.36,973.371,1140.19,0.211694,0.00528353,-0.000414605
7104.85,973.849,1140.29,0.214232,0.00509338,-0.000388698
7105.34,974.327,1140.39,0.216673,0.00488921,-0.000417373
7105.83,974.804,1140.5,0.219003,0.0046379,-0.000513652
7106.32,975.282,1140.61,0.221212,0.00439316,-0.000500233
7106.81,975.759,1140.72,0.223304,0.00415923,-0.00047814
7107.29,976.236,1140.82,0.22528,0.00391829,-0.000492492
7107.78,976.713,1140.93,0.22713,0.00364832,-0.000551854
7108.27,977.189,1141.04,0.22885,0.00338364,-0.000541038
7108.76,977.666,1141.16,0.230443,0.00312801,-0.000522556
7109.25,978.142,1141.27,0.23191,0.00287193,-0.00052348
7109.74,978.618,1141.38,0.233249,0.00260381,-0.000548194
7110.23,979.093,1141.49,0.234459,0.00234284,-0.000533573
7110.72,979.569,1141.61,0.235544,0.00209263,-0.000511573
7111.21,980.045,1141.72,0.236508,0.0018502,-0.000495667
7111.7,980.52,1141.84,0.237354,0.00161164,-0.000487867
7112.19,980.995,1141.95,0.23809,0.00139662,-0.000439718
7112.67,981.47,1142.07,0.238727,0.00121002,-0.000381587
7113.16,981.945,1142.18,0.23928,0.00104897,-0.000329367
7113.65,982.42,1142.3,0.239758,0.000907604,-0.000289137
7114.14,982.895,1142.42,0.24018,0.000819904,-0.000179378
7114.63,983.37,1142.53,0.240573,0.000789058,-6.30914e-05
7115.12,983.845,1142.65,0.240962,0.000801231,2.48998e-05
7115.61,984.32,1142.77,0.241362,0.000835624,7.03522e-05
7116.1,984.794,1142.88,0.241798,0.000948655,0.000231211
7116.59,985.269,1143,0.242309,0.00113824,0.000387796
7117.07,985.743,1143.12,0.242922,0.00137137,0.00047689
7117.56,986.218,1143.23,0.243649,0.00160415,0.000476196
7118.05,986.692,1143.35,0.244511,0.00192112,0.000648414
7118.54,987.166,1143.47,0.245546,0.0023154,0.00080656
7119.03,987.641,1143.59,0.246781,0.00273384,0.000855988
7119.52,988.114,1143.71,0.248208,0.00310911,0.000767798
7120.01,988.588,1143.83,0.249838,0.00355725,0.000916882
7120.5,989.062,1143.95,0.251702,0.0040703,0.00104971
