0,784.6,1135.57,0,0,0
0.502751,785.103,1135.57,-0.00123062,-0.00489552,-0.00973749
1.00553,785.606,1135.57,-0.00451809,-0.00818167,-0.00653628
1.50839,786.108,1135.57,-0.00908022,-0.009963,-0.00354304
2.01133,786.611,1135.56,-0.0142078,-0.0104268,-0.000922955
2.51435,787.114,1135.55,-0.0192994,-0.00981767,0.00121018
3.01738,787.617,1135.54,-0.0238842,-0.00841107,0.00279573
3.52039,788.12,1135.53,-0.0276315,-0.00648815,0.00382257
4.02335,788.623,1135.51,-0.0303481,-0.00431438,0.00432183
4.52626,789.125,1135.5,-0.0319668,-0.00212288,0.00435763
5.02912,789.628,1135.48,-0.0325264,-0.000102978,0.00401679
5.53196,790.131,1135.46,-0.0321486,0.00160598,0.00339865
6.03478,790.633,1135.45,-0.0310117,0.00291608,0.00260549
6.53761,791.136,1135.43,-0.0293261,0.00378816,0.00173436
7.04046,791.638,1135.42,-0.0273112,0.00422586,0.000870512
7.54332,792.141,1135.41,-0.0251757,0.00426753,8.29293e-05
8.04619,792.644,1135.39,-0.0231028,0.0039768,-0.000578107
8.54907,793.147,1135.38,-0.0212397,0.00343288,-0.00108158
9.05194,793.649,1135.37,-0.0196923,0.00272146,-0.00141467
9.55482,794.152,1135.36,-0.0185236,0.00192668,-0.00158046
10.0577,794.655,1135.35,-0.0177563,0.00112469,-0.00159484
10.5606,795.158,1135.35,-0.0173783,0.000378979,-0.00148292
11.0634,795.661,1135.34,-0.017349,-0.000262385,-0.00127543
11.5663,796.163,1135.33,-0.017608,-0.0007679,-0.00100529
12.0691,796.666,1135.32,-0.0180832,-0.0011222,-0.000704572
12.572,797.169,1135.31,-0.0186984,-0.00132444,-0.000402176
13.0748,797.672,1135.3,-0.0193798,-0.00138581,-0.000122055
13.5777,798.174,1135.29,-0.0200618,-0.00132658,0.000117791
14.0806,798.677,1135.28,-0.0206902,-0.00117286,0.000305686
14.5834,799.18,1135.27,-0.0212249,-0.000953565,0.000436089
15.0863,799.683,1135.26,-0.0216401,-0.000697635,0.000508947
15.5892,800.185,1135.25,-0.021924,-0.000431755,0.000528733
16.092,800.688,1135.24,-0.0220775,-0.000178666,0.000503298
16.5949,801.191,1135.23,-0.0221114,4.39291e-05,0.000442657
17.0977,801.694,1135.21,-0.022044,0.000223864,0.000357822
17.6006,802.196,1135.2,-0.0218986,0.000354486,0.000259759
18.1035,802.699,1135.19,-0.0217003,0.000434207,0.000158535
18.6063,803.202,1135.18,-0.0214741,0.000465728,6.26828e-05
19.1092,803.705,1135.17,-0.0212425,0.00045507,-2.11942e-05
19.612,804.207,1135.16,-0.0210249,0.000410514,-8.86048e-05
20.1149,804.71,1135.15,-0.0208358,0.000341548,-0.000137148
20.6178,805.213,1135.14,-0.0206851,0.000257905,-0.000166334
21.1206,805.716,1135.13,-0.0205778,0.000168757,-0.000177281
21.6235,806.218,1135.12,-0.0205147,8.20892e-05,-0.00017235
22.1263,806.721,1135.11,-0.020493,4.28141e-06,-0.00015473
22.6292,807.224,1135.1,-0.0205071,-6.01099e-05,-0.00012805
23.1321,807.727,1135.09,-0.0205494,-0.000108389,-9.60086e-05
23.6349,808.229,1135.08,-0.0206118,-0.000139604,-6.20741e-05
24.1378,808.732,1135.07,-0.0206857,-0.000154313,-2.92511e-05
24.6406,809.235,1135.06,-0.0207633,-0.000154276,7.38537e-08
25.1435,809.738,1135.05,-0.0208378,-0.000142101,2.42112e-05
25.6464,810.24,1135.04,-0.0209039,-0.000120891,4.21779e-05
26.1492,810.743,1135.02,-0.0209579,-9.39126e-05,5.36503e-05
26.6521,811.246,1135.01,-0.0209977,-6.43077e-05,5.88728e-05
27.1549,811.749,1135,-0.0210226,-3.48709e-05,5.85388e-05
27.6578,812.251,1134.99,-0.0209644,0.000266325,0.000598964
28.1607,812.754,1134.98,-0.0206729,0.000893059,0.00124634
28.6635,813.257,1134.97,-0.0200034,0.00176975,0.00174341
29.1664,813.76,1134.96,-0.0188649,0.0027585,0.00196625
29.6692,814.262,1134.95,-0.017239,0.00370825,0.00188875
30.1721,814.765,1134.95,-0.0151782,0.00448799,0.00155069
30.6749,815.268,1134.94,-0.0127913,0.00500557,0.00102939
31.1727,815.766,1134.93,-0.0102482,0.00521246,0.000415735
31.6705,816.264,1134.93,-0.00767838,0.00511217,-0.000201369
32.1683,816.761,1134.93,-0.00522706,0.00473601,-0.00075554
32.6662,817.259,1134.92,-0.0030181,0.00413829,-0.00120058
